Provincias;Edad (grupos quinquenales);Españoles/Extranjeros;Sexo;Periodo;Total
40 Segovia;40-44 años;TOTAL;Mujeres;2019;5.700
40 Segovia;40-44 años;TOTAL;Mujeres;2018;5.706
40 Segovia;45-49 años;TOTAL;Hombres;2022;6.193
40 Segovia;45-49 años;TOTAL;Hombres;2021;6.253
40 Segovia;45-49 años;TOTAL;Hombres;2020;6.139
40 Segovia;45-49 años;TOTAL;Hombres;2019;6.203
40 Segovia;45-49 años;TOTAL;Hombres;2018;6.182
40 Segovia;45-49 años;TOTAL;Mujeres;2022;5.901
40 Segovia;45-49 años;TOTAL;Mujeres;2021;5.801
40 Segovia;45-49 años;TOTAL;Mujeres;2020;5.751
40 Segovia;45-49 años;TOTAL;Mujeres;2019;5.729
40 Segovia;45-49 años;TOTAL;Mujeres;2018;5.778
40 Segovia;50-54 años;TOTAL;Hombres;2022;6.399
40 Segovia;50-54 años;TOTAL;Hombres;2021;6.396
40 Segovia;50-54 años;TOTAL;Hombres;2020;6.387
40 Segovia;50-54 años;TOTAL;Hombres;2019;6.446
40 Segovia;50-54 años;TOTAL;Hombres;2018;6.564
40 Segovia;50-54 años;TOTAL;Mujeres;2022;6.039
40 Segovia;50-54 años;TOTAL;Mujeres;2021;6.105
40 Segovia;50-54 años;TOTAL;Mujeres;2020;6.146
40 Segovia;50-54 años;TOTAL;Mujeres;2019;6.193
40 Segovia;50-54 años;TOTAL;Mujeres;2018;6.184
40 Segovia;55-59 años;TOTAL;Hombres;2022;6.469
40 Segovia;55-59 años;TOTAL;Hombres;2021;6.445
40 Segovia;55-59 años;TOTAL;Hombres;2020;6.361
40 Segovia;55-59 años;TOTAL;Hombres;2019;6.289
40 Segovia;55-59 años;TOTAL;Hombres;2018;6.111
40 Segovia;55-59 años;TOTAL;Mujeres;2022;6.216
40 Segovia;55-59 años;TOTAL;Mujeres;2021;6.079
40 Segovia;55-59 años;TOTAL;Mujeres;2020;5.823
40 Segovia;55-59 años;TOTAL;Mujeres;2019;5.664
40 Segovia;55-59 años;TOTAL;Mujeres;2018;5.509
40 Segovia;60-64 años;TOTAL;Hombres;2022;5.954
40 Segovia;60-64 años;TOTAL;Hombres;2021;5.741
40 Segovia;60-64 años;TOTAL;Hombres;2020;5.540
40 Segovia;60-64 años;TOTAL;Hombres;2019;5.201
40 Segovia;60-64 años;TOTAL;Hombres;2018;4.988
40 Segovia;60-64 años;TOTAL;Mujeres;2022;5.411
40 Segovia;60-64 años;TOTAL;Mujeres;2021;5.230
40 Segovia;60-64 años;TOTAL;Mujeres;2020;5.001
40 Segovia;60-64 años;TOTAL;Mujeres;2019;4.725
40 Segovia;60-64 años;TOTAL;Mujeres;2018;4.493
40 Segovia;65-69 años;TOTAL;Hombres;2022;4.612
40 Segovia;65-69 años;TOTAL;Hombres;2021;4.401
40 Segovia;65-69 años;TOTAL;Hombres;2020;4.218
40 Segovia;65-69 años;TOTAL;Hombres;2019;4.136
40 Segovia;65-69 años;TOTAL;Hombres;2018;4.061
40 Segovia;65-69 años;TOTAL;Mujeres;2022;4.222
40 Segovia;65-69 años;TOTAL;Mujeres;2021;3.953
40 Segovia;65-69 años;TOTAL;Mujeres;2020;3.782
40 Segovia;65-69 años;TOTAL;Mujeres;2019;3.728
40 Segovia;65-69 años;TOTAL;Mujeres;2018;3.770
40 Segovia;70-74 años;TOTAL;Hombres;2022;3.681
40 Segovia;70-74 años;TOTAL;Hombres;2021;3.604
40 Segovia;70-74 años;TOTAL;Hombres;2020;3.556
40 Segovia;70-74 años;TOTAL;Hombres;2019;3.494
40 Segovia;70-74 años;TOTAL;Hombres;2018;3.418
40 Segovia;70-74 años;TOTAL;Mujeres;2022;3.626
40 Segovia;70-74 años;TOTAL;Mujeres;2021;3.608
40 Segovia;70-74 años;TOTAL;Mujeres;2020;3.616
40 Segovia;70-74 años;TOTAL;Mujeres;2019;3.612
40 Segovia;70-74 años;TOTAL;Mujeres;2018;3.549
40 Segovia;75-79 años;TOTAL;Hombres;2022;2.931
40 Segovia;75-79 años;TOTAL;Hombres;2021;2.816
40 Segovia;75-79 años;TOTAL;Hombres;2020;2.829
40 Segovia;75-79 años;TOTAL;Hombres;2019;2.623
40 Segovia;75-79 años;TOTAL;Hombres;2018;2.482
40 Segovia;75-79 años;TOTAL;Mujeres;2022;3.375
40 Segovia;75-79 años;TOTAL;Mujeres;2021;3.346
40 Segovia;75-79 años;TOTAL;Mujeres;2020;3.414
40 Segovia;75-79 años;TOTAL;Mujeres;2019;3.247
40 Segovia;75-79 años;TOTAL;Mujeres;2018;3.127
40 Segovia;80-84 años;TOTAL;Hombres;2022;1.979
40 Segovia;80-84 años;TOTAL;Hombres;2021;2.110
40 Segovia;80-84 años;TOTAL;Hombres;2020;2.200
40 Segovia;80-84 años;TOTAL;Hombres;2019;2.454
40 Segovia;80-84 años;TOTAL;Hombres;2018;2.645
40 Segovia;80-84 años;TOTAL;Mujeres;2022;2.840
40 Segovia;80-84 años;TOTAL;Mujeres;2021;3.010
40 Segovia;80-84 años;TOTAL;Mujeres;2020;3.112
40 Segovia;80-84 años;TOTAL;Mujeres;2019;3.376
40 Segovia;80-84 años;TOTAL;Mujeres;2018;3.618
40 Segovia;85-89 años;TOTAL;Hombres;2022;1.760
40 Segovia;85-89 años;TOTAL;Hombres;2021;1.761
40 Segovia;85-89 años;TOTAL;Hombres;2020;1.884
40 Segovia;85-89 años;TOTAL;Hombres;2019;1.851
40 Segovia;85-89 años;TOTAL;Hombres;2018;1.848
40 Segovia;85-89 años;TOTAL;Mujeres;2022;2.898
40 Segovia;85-89 años;TOTAL;Mujeres;2021;2.868
40 Segovia;85-89 años;TOTAL;Mujeres;2020;2.960
40 Segovia;85-89 años;TOTAL;Mujeres;2019;2.986
40 Segovia;85-89 años;TOTAL;Mujeres;2018;3.002
40 Segovia;90-94 años;TOTAL;Hombres;2022;825
40 Segovia;90-94 años;TOTAL;Hombres;2021;791
40 Segovia;90-94 años;TOTAL;Hombres;2020;809
40 Segovia;90-94 años;TOTAL;Hombres;2019;793
40 Segovia;90-94 años;TOTAL;Hombres;2018;770
40 Segovia;90-94 años;TOTAL;Mujeres;2022;1.666
40 Segovia;90-94 años;TOTAL;Mujeres;2021;1.612
40 Segovia;90-94 años;TOTAL;Mujeres;2020;1.665
40 Segovia;90-94 años;TOTAL;Mujeres;2019;1.588
40 Segovia;90-94 años;TOTAL;Mujeres;2018;1.522
40 Segovia;95-99 años;TOTAL;Hombres;2022;175
40 Segovia;95-99 años;TOTAL;Hombres;2021;178
40 Segovia;95-99 años;TOTAL;Hombres;2020;212
40 Segovia;95-99 años;TOTAL;Hombres;2019;195
40 Segovia;95-99 años;TOTAL;Hombres;2018;171
40 Segovia;95-99 años;TOTAL;Mujeres;2022;521
40 Segovia;95-99 años;TOTAL;Mujeres;2021;480
40 Segovia;95-99 años;TOTAL;Mujeres;2020;517
40 Segovia;95-99 años;TOTAL;Mujeres;2019;519
40 Segovia;95-99 años;TOTAL;Mujeres;2018;465
40 Segovia;100 años y más;TOTAL;Hombres;2022;23
40 Segovia;100 años y más;TOTAL;Hombres;2021;21
40 Segovia;100 años y más;TOTAL;Hombres;2020;19
40 Segovia;100 años y más;TOTAL;Hombres;2019;16
40 Segovia;100 años y más;TOTAL;Hombres;2018;19
40 Segovia;100 años y más;TOTAL;Mujeres;2022;85
40 Segovia;100 años y más;TOTAL;Mujeres;2021;74
40 Segovia;100 años y más;TOTAL;Mujeres;2020;86
40 Segovia;100 años y más;TOTAL;Mujeres;2019;77
40 Segovia;100 años y más;TOTAL;Mujeres;2018;71
41 Sevilla;0-4 años;TOTAL;Hombres;2022;42.276
41 Sevilla;0-4 años;TOTAL;Hombres;2021;43.894
41 Sevilla;0-4 años;TOTAL;Hombres;2020;46.077
41 Sevilla;0-4 años;TOTAL;Hombres;2019;47.739
41 Sevilla;0-4 años;TOTAL;Hombres;2018;49.349
41 Sevilla;0-4 años;TOTAL;Mujeres;2022;39.643
41 Sevilla;0-4 años;TOTAL;Mujeres;2021;41.376
41 Sevilla;0-4 años;TOTAL;Mujeres;2020;43.344
41 Sevilla;0-4 años;TOTAL;Mujeres;2019;44.921
41 Sevilla;0-4 años;TOTAL;Mujeres;2018;46.374
41 Sevilla;5-9 años;TOTAL;Hombres;2022;51.979
41 Sevilla;5-9 años;TOTAL;Hombres;2021;53.417
41 Sevilla;5-9 años;TOTAL;Hombres;2020;54.949
41 Sevilla;5-9 años;TOTAL;Hombres;2019;56.566
41 Sevilla;5-9 años;TOTAL;Hombres;2018;59.072
41 Sevilla;5-9 años;TOTAL;Mujeres;2022;48.976
41 Sevilla;5-9 años;TOTAL;Mujeres;2021;50.368
41 Sevilla;5-9 años;TOTAL;Mujeres;2020;52.076
41 Sevilla;5-9 años;TOTAL;Mujeres;2019;53.498
41 Sevilla;5-9 años;TOTAL;Mujeres;2018;55.962
41 Sevilla;10-14 años;TOTAL;Hombres;2022;60.838
41 Sevilla;10-14 años;TOTAL;Hombres;2021;61.802
41 Sevilla;10-14 años;TOTAL;Hombres;2020;61.859
41 Sevilla;10-14 años;TOTAL;Hombres;2019;60.890
41 Sevilla;10-14 años;TOTAL;Hombres;2018;59.166
41 Sevilla;10-14 años;TOTAL;Mujeres;2022;57.520
41 Sevilla;10-14 años;TOTAL;Mujeres;2021;58.099
41 Sevilla;10-14 años;TOTAL;Mujeres;2020;58.444
41 Sevilla;10-14 años;TOTAL;Mujeres;2019;57.729
41 Sevilla;10-14 años;TOTAL;Mujeres;2018;56.155
41 Sevilla;15-19 años;TOTAL;Hombres;2022;58.232
41 Sevilla;15-19 años;TOTAL;Hombres;2021;56.219
41 Sevilla;15-19 años;TOTAL;Hombres;2020;55.359
41 Sevilla;15-19 años;TOTAL;Hombres;2019;54.017
41 Sevilla;15-19 años;TOTAL;Hombres;2018;52.741
41 Sevilla;15-19 años;TOTAL;Mujeres;2022;55.061
41 Sevilla;15-19 años;TOTAL;Mujeres;2021;53.764
41 Sevilla;15-19 años;TOTAL;Mujeres;2020;52.420
41 Sevilla;15-19 años;TOTAL;Mujeres;2019;51.088
41 Sevilla;15-19 años;TOTAL;Mujeres;2018;49.902
41 Sevilla;20-24 años;TOTAL;Hombres;2022;53.305
41 Sevilla;20-24 años;TOTAL;Hombres;2021;52.295
41 Sevilla;20-24 años;TOTAL;Hombres;2020;51.553
41 Sevilla;20-24 años;TOTAL;Hombres;2019;51.273
41 Sevilla;20-24 años;TOTAL;Hombres;2018;52.312
41 Sevilla;20-24 años;TOTAL;Mujeres;2022;50.667
41 Sevilla;20-24 años;TOTAL;Mujeres;2021;50.024
41 Sevilla;20-24 años;TOTAL;Mujeres;2020;49.453
41 Sevilla;20-24 años;TOTAL;Mujeres;2019;49.461
41 Sevilla;20-24 años;TOTAL;Mujeres;2018;50.174
41 Sevilla;25-29 años;TOTAL;Hombres;2022;53.915
41 Sevilla;25-29 años;TOTAL;Hombres;2021;55.107
41 Sevilla;25-29 años;TOTAL;Hombres;2020;55.810
41 Sevilla;25-29 años;TOTAL;Hombres;2019;56.034
41 Sevilla;25-29 años;TOTAL;Hombres;2018;55.975
41 Sevilla;25-29 años;TOTAL;Mujeres;2022;52.356
41 Sevilla;25-29 años;TOTAL;Mujeres;2021;53.170
41 Sevilla;25-29 años;TOTAL;Mujeres;2020;54.037
41 Sevilla;25-29 años;TOTAL;Mujeres;2019;54.113
41 Sevilla;25-29 años;TOTAL;Mujeres;2018;54.447
41 Sevilla;30-34 años;TOTAL;Hombres;2022;56.907
41 Sevilla;30-34 años;TOTAL;Hombres;2021;56.845
41 Sevilla;30-34 años;TOTAL;Hombres;2020;57.975
41 Sevilla;30-34 años;TOTAL;Hombres;2019;59.310
41 Sevilla;30-34 años;TOTAL;Hombres;2018;61.570
41 Sevilla;30-34 años;TOTAL;Mujeres;2022;56.460
41 Sevilla;30-34 años;TOTAL;Mujeres;2021;57.260
41 Sevilla;30-34 años;TOTAL;Mujeres;2020;58.390
41 Sevilla;30-34 años;TOTAL;Mujeres;2019;59.888
41 Sevilla;30-34 años;TOTAL;Mujeres;2018;61.879
41 Sevilla;35-39 años;TOTAL;Hombres;2022;64.898
41 Sevilla;35-39 años;TOTAL;Hombres;2021;67.716
41 Sevilla;35-39 años;TOTAL;Hombres;2020;71.056
41 Sevilla;35-39 años;TOTAL;Hombres;2019;73.922
41 Sevilla;35-39 años;TOTAL;Hombres;2018;77.631
41 Sevilla;35-39 años;TOTAL;Mujeres;2022;66.068
41 Sevilla;35-39 años;TOTAL;Mujeres;2021;68.641
41 Sevilla;35-39 años;TOTAL;Mujeres;2020;71.783
41 Sevilla;35-39 años;TOTAL;Mujeres;2019;74.188
41 Sevilla;35-39 años;TOTAL;Mujeres;2018;77.219
41 Sevilla;40-44 años;TOTAL;Hombres;2022;79.962
41 Sevilla;40-44 años;TOTAL;Hombres;2021;82.523
41 Sevilla;40-44 años;TOTAL;Hombres;2020;84.124
41 Sevilla;40-44 años;TOTAL;Hombres;2019;84.745
41 Sevilla;40-44 años;TOTAL;Hombres;2018;84.503
41 Sevilla;40-44 años;TOTAL;Mujeres;2022;80.692
41 Sevilla;40-44 años;TOTAL;Mujeres;2021;82.812
41 Sevilla;40-44 años;TOTAL;Mujeres;2020;84.069
41 Sevilla;40-44 años;TOTAL;Mujeres;2019;84.763
41 Sevilla;40-44 años;TOTAL;Mujeres;2018;84.229
41 Sevilla;45-49 años;TOTAL;Hombres;2022;82.629
41 Sevilla;45-49 años;TOTAL;Hombres;2021;81.499
41 Sevilla;45-49 años;TOTAL;Hombres;2020;80.497
41 Sevilla;45-49 años;TOTAL;Hombres;2019;79.412
41 Sevilla;45-49 años;TOTAL;Hombres;2018;78.495
41 Sevilla;45-49 años;TOTAL;Mujeres;2022;83.310
41 Sevilla;45-49 años;TOTAL;Mujeres;2021;82.120
41 Sevilla;45-49 años;TOTAL;Mujeres;2020;81.250
41 Sevilla;45-49 años;TOTAL;Mujeres;2019;79.648
41 Sevilla;45-49 años;TOTAL;Mujeres;2018;79.155
41 Sevilla;50-54 años;TOTAL;Hombres;2022;76.210
41 Sevilla;50-54 años;TOTAL;Hombres;2021;75.778
41 Sevilla;50-54 años;TOTAL;Hombres;2020;75.211
41 Sevilla;50-54 años;TOTAL;Hombres;2019;74.710
41 Sevilla;50-54 años;TOTAL;Hombres;2018;74.037
41 Sevilla;50-54 años;TOTAL;Mujeres;2022;78.081
41 Sevilla;50-54 años;TOTAL;Mujeres;2021;77.496
41 Sevilla;50-54 años;TOTAL;Mujeres;2020;77.276
41 Sevilla;50-54 años;TOTAL;Mujeres;2019;77.252
41 Sevilla;50-54 años;TOTAL;Mujeres;2018;76.224
41 Sevilla;55-59 años;TOTAL;Hombres;2022;69.459
41 Sevilla;55-59 años;TOTAL;Hombres;2021;67.485
41 Sevilla;55-59 años;TOTAL;Hombres;2020;65.978
41 Sevilla;55-59 años;TOTAL;Hombres;2019;63.182
41 Sevilla;55-59 años;TOTAL;Hombres;2018;61.253
41 Sevilla;55-59 años;TOTAL;Mujeres;2022;73.094
41 Sevilla;55-59 años;TOTAL;Mujeres;2021;71.180
41 Sevilla;55-59 años;TOTAL;Mujeres;2020;69.249
41 Sevilla;55-59 años;TOTAL;Mujeres;2019;66.200
41 Sevilla;55-59 años;TOTAL;Mujeres;2018;64.270
41 Sevilla;60-64 años;TOTAL;Hombres;2022;57.046
41 Sevilla;60-64 años;TOTAL;Hombres;2021;55.328
41 Sevilla;60-64 años;TOTAL;Hombres;2020;53.398
41 Sevilla;60-64 años;TOTAL;Hombres;2019;51.364
41 Sevilla;60-64 años;TOTAL;Hombres;2018;49.835
41 Sevilla;60-64 años;TOTAL;Mujeres;2022;61.805
41 Sevilla;60-64 años;TOTAL;Mujeres;2021;59.962
41 Sevilla;60-64 años;TOTAL;Mujeres;2020;58.076
41 Sevilla;60-64 años;TOTAL;Mujeres;2019;55.863
41 Sevilla;60-64 años;TOTAL;Mujeres;2018;54.007
41 Sevilla;65-69 años;TOTAL;Hombres;2022;44.957
41 Sevilla;65-69 años;TOTAL;Hombres;2021;44.238
41 Sevilla;65-69 años;TOTAL;Hombres;2020;42.807
41 Sevilla;65-69 años;TOTAL;Hombres;2019;42.435
41 Sevilla;65-69 años;TOTAL;Hombres;2018;42.088
41 Sevilla;65-69 años;TOTAL;Mujeres;2022;50.835
41 Sevilla;65-69 años;TOTAL;Mujeres;2021;49.910
41 Sevilla;65-69 años;TOTAL;Mujeres;2020;47.911
41 Sevilla;65-69 años;TOTAL;Mujeres;2019;47.522
41 Sevilla;65-69 años;TOTAL;Mujeres;2018;47.261
41 Sevilla;70-74 años;TOTAL;Hombres;2022;37.092
41 Sevilla;70-74 años;TOTAL;Hombres;2021;36.137
41 Sevilla;70-74 años;TOTAL;Hombres;2020;37.156
41 Sevilla;70-74 años;TOTAL;Hombres;2019;37.045
41 Sevilla;70-74 años;TOTAL;Hombres;2018;36.575
41 Sevilla;70-74 años;TOTAL;Mujeres;2022;44.604
41 Sevilla;70-74 años;TOTAL;Mujeres;2021;43.779
41 Sevilla;70-74 años;TOTAL;Mujeres;2020;45.028
41 Sevilla;70-74 años;TOTAL;Mujeres;2019;44.716
41 Sevilla;70-74 años;TOTAL;Mujeres;2018;44.320
41 Sevilla;75-79 años;TOTAL;Hombres;2022;29.817
41 Sevilla;75-79 años;TOTAL;Hombres;2021;29.010
41 Sevilla;75-79 años;TOTAL;Hombres;2020;28.130
41 Sevilla;75-79 años;TOTAL;Hombres;2019;26.192
41 Sevilla;75-79 años;TOTAL;Hombres;2018;24.042
41 Sevilla;75-79 años;TOTAL;Mujeres;2022;39.408
41 Sevilla;75-79 años;TOTAL;Mujeres;2021;37.963
41 Sevilla;75-79 años;TOTAL;Mujeres;2020;36.847
41 Sevilla;75-79 años;TOTAL;Mujeres;2019;34.799
41 Sevilla;75-79 años;TOTAL;Mujeres;2018;32.349
41 Sevilla;80-84 años;TOTAL;Hombres;2022;17.321
41 Sevilla;80-84 años;TOTAL;Hombres;2021;17.553
41 Sevilla;80-84 años;TOTAL;Hombres;2020;16.955
41 Sevilla;80-84 años;TOTAL;Hombres;2019;16.952
41 Sevilla;80-84 años;TOTAL;Hombres;2018;17.499
41 Sevilla;80-84 años;TOTAL;Mujeres;2022;26.649
41 Sevilla;80-84 años;TOTAL;Mujeres;2021;27.758
41 Sevilla;80-84 años;TOTAL;Mujeres;2020;27.396
41 Sevilla;80-84 años;TOTAL;Mujeres;2019;27.909
41 Sevilla;80-84 años;TOTAL;Mujeres;2018;28.885
41 Sevilla;85-89 años;TOTAL;Hombres;2022;10.379
41 Sevilla;85-89 años;TOTAL;Hombres;2021;10.216
41 Sevilla;85-89 años;TOTAL;Hombres;2020;9.949
41 Sevilla;85-89 años;TOTAL;Hombres;2019;9.836
41 Sevilla;85-89 años;TOTAL;Hombres;2018;9.225
41 Sevilla;85-89 años;TOTAL;Mujeres;2022;20.428
41 Sevilla;85-89 años;TOTAL;Mujeres;2021;20.011
41 Sevilla;85-89 años;TOTAL;Mujeres;2020;19.935
41 Sevilla;85-89 años;TOTAL;Mujeres;2019;19.691
41 Sevilla;85-89 años;TOTAL;Mujeres;2018;18.951
41 Sevilla;90-94 años;TOTAL;Hombres;2022;3.429
41 Sevilla;90-94 años;TOTAL;Hombres;2021;3.286
41 Sevilla;90-94 años;TOTAL;Hombres;2020;3.133
41 Sevilla;90-94 años;TOTAL;Hombres;2019;2.921
41 Sevilla;90-94 años;TOTAL;Hombres;2018;2.718
41 Sevilla;90-94 años;TOTAL;Mujeres;2022;8.854
41 Sevilla;90-94 años;TOTAL;Mujeres;2021;8.588
41 Sevilla;90-94 años;TOTAL;Mujeres;2020;8.122
41 Sevilla;90-94 años;TOTAL;Mujeres;2019;7.624
41 Sevilla;90-94 años;TOTAL;Mujeres;2018;7.232
41 Sevilla;95-99 años;TOTAL;Hombres;2022;593
41 Sevilla;95-99 años;TOTAL;Hombres;2021;609
41 Sevilla;95-99 años;TOTAL;Hombres;2020;587
41 Sevilla;95-99 años;TOTAL;Hombres;2019;546
41 Sevilla;95-99 años;TOTAL;Hombres;2018;494
41 Sevilla;95-99 años;TOTAL;Mujeres;2022;2.002
41 Sevilla;95-99 años;TOTAL;Mujeres;2021;1.983
41 Sevilla;95-99 años;TOTAL;Mujeres;2020;1.948
41 Sevilla;95-99 años;TOTAL;Mujeres;2019;1.863
41 Sevilla;95-99 años;TOTAL;Mujeres;2018;1.781
41 Sevilla;100 años y más;TOTAL;Hombres;2022;135
41 Sevilla;100 años y más;TOTAL;Hombres;2021;126
41 Sevilla;100 años y más;TOTAL;Hombres;2020;132
41 Sevilla;100 años y más;TOTAL;Hombres;2019;121
41 Sevilla;100 años y más;TOTAL;Hombres;2018;119
41 Sevilla;100 años y más;TOTAL;Mujeres;2022;501
41 Sevilla;100 años y más;TOTAL;Mujeres;2021;505
41 Sevilla;100 años y más;TOTAL;Mujeres;2020;470
41 Sevilla;100 años y más;TOTAL;Mujeres;2019;441
41 Sevilla;100 años y más;TOTAL;Mujeres;2018;412
42 Soria;0-4 años;TOTAL;Hombres;2022;1.545
42 Soria;0-4 años;TOTAL;Hombres;2021;1.590
42 Soria;0-4 años;TOTAL;Hombres;2020;1.654
42 Soria;0-4 años;TOTAL;Hombres;2019;1.611
42 Soria;0-4 años;TOTAL;Hombres;2018;1.622
42 Soria;0-4 años;TOTAL;Mujeres;2022;1.486
42 Soria;0-4 años;TOTAL;Mujeres;2021;1.535
42 Soria;0-4 años;TOTAL;Mujeres;2020;1.544
42 Soria;0-4 años;TOTAL;Mujeres;2019;1.588
42 Soria;0-4 años;TOTAL;Mujeres;2018;1.569
42 Soria;5-9 años;TOTAL;Hombres;2022;1.803
42 Soria;5-9 años;TOTAL;Hombres;2021;1.844
42 Soria;5-9 años;TOTAL;Hombres;2020;1.835
42 Soria;5-9 años;TOTAL;Hombres;2019;1.865
42 Soria;5-9 años;TOTAL;Hombres;2018;1.896
42 Soria;5-9 años;TOTAL;Mujeres;2022;1.706
42 Soria;5-9 años;TOTAL;Mujeres;2021;1.743
42 Soria;5-9 años;TOTAL;Mujeres;2020;1.791
42 Soria;5-9 años;TOTAL;Mujeres;2019;1.811
42 Soria;5-9 años;TOTAL;Mujeres;2018;1.854
42 Soria;10-14 años;TOTAL;Hombres;2022;2.062
42 Soria;10-14 años;TOTAL;Hombres;2021;2.044
42 Soria;10-14 años;TOTAL;Hombres;2020;2.055
42 Soria;10-14 años;TOTAL;Hombres;2019;2.005
42 Soria;10-14 años;TOTAL;Hombres;2018;1.976
42 Soria;10-14 años;TOTAL;Mujeres;2022;1.894
42 Soria;10-14 años;TOTAL;Mujeres;2021;1.906
42 Soria;10-14 años;TOTAL;Mujeres;2020;1.879
42 Soria;10-14 años;TOTAL;Mujeres;2019;1.867
42 Soria;10-14 años;TOTAL;Mujeres;2018;1.871
42 Soria;15-19 años;TOTAL;Hombres;2022;2.053
42 Soria;15-19 años;TOTAL;Hombres;2021;2.076
42 Soria;15-19 años;TOTAL;Hombres;2020;2.089
42 Soria;15-19 años;TOTAL;Hombres;2019;2.096
42 Soria;15-19 años;TOTAL;Hombres;2018;2.082
42 Soria;15-19 años;TOTAL;Mujeres;2022;1.949
42 Soria;15-19 años;TOTAL;Mujeres;2021;1.932
42 Soria;15-19 años;TOTAL;Mujeres;2020;1.943
42 Soria;15-19 años;TOTAL;Mujeres;2019;1.919
42 Soria;15-19 años;TOTAL;Mujeres;2018;1.899
42 Soria;20-24 años;TOTAL;Hombres;2022;2.263
42 Soria;20-24 años;TOTAL;Hombres;2021;2.216
42 Soria;20-24 años;TOTAL;Hombres;2020;2.133
42 Soria;20-24 años;TOTAL;Hombres;2019;2.118
42 Soria;20-24 años;TOTAL;Hombres;2018;2.115
42 Soria;20-24 años;TOTAL;Mujeres;2022;1.998
42 Soria;20-24 años;TOTAL;Mujeres;2021;2.058
42 Soria;20-24 años;TOTAL;Mujeres;2020;2.051
42 Soria;20-24 años;TOTAL;Mujeres;2019;1.960
42 Soria;20-24 años;TOTAL;Mujeres;2018;1.952
42 Soria;25-29 años;TOTAL;Hombres;2022;2.194
42 Soria;25-29 años;TOTAL;Hombres;2021;2.204
42 Soria;25-29 años;TOTAL;Hombres;2020;2.187
42 Soria;25-29 años;TOTAL;Hombres;2019;2.174
42 Soria;25-29 años;TOTAL;Hombres;2018;2.137
42 Soria;25-29 años;TOTAL;Mujeres;2022;2.024
42 Soria;25-29 años;TOTAL;Mujeres;2021;2.023
42 Soria;25-29 años;TOTAL;Mujeres;2020;1.993
42 Soria;25-29 años;TOTAL;Mujeres;2019;2.026
42 Soria;25-29 años;TOTAL;Mujeres;2018;2.037
42 Soria;30-34 años;TOTAL;Hombres;2022;2.285
42 Soria;30-34 años;TOTAL;Hombres;2021;2.366
42 Soria;30-34 años;TOTAL;Hombres;2020;2.409
42 Soria;30-34 años;TOTAL;Hombres;2019;2.406
42 Soria;30-34 años;TOTAL;Hombres;2018;2.499
42 Soria;30-34 años;TOTAL;Mujeres;2022;2.122
42 Soria;30-34 años;TOTAL;Mujeres;2021;2.163
42 Soria;30-34 años;TOTAL;Mujeres;2020;2.207
42 Soria;30-34 años;TOTAL;Mujeres;2019;2.244
42 Soria;30-34 años;TOTAL;Mujeres;2018;2.271
42 Soria;35-39 años;TOTAL;Hombres;2022;2.620
42 Soria;35-39 años;TOTAL;Hombres;2021;2.686
42 Soria;35-39 años;TOTAL;Hombres;2020;2.708
42 Soria;35-39 años;TOTAL;Hombres;2019;2.843
42 Soria;35-39 años;TOTAL;Hombres;2018;2.951
42 Soria;35-39 años;TOTAL;Mujeres;2022;2.441
42 Soria;35-39 años;TOTAL;Mujeres;2021;2.519
42 Soria;35-39 años;TOTAL;Mujeres;2020;2.533
42 Soria;35-39 años;TOTAL;Mujeres;2019;2.604
42 Soria;35-39 años;TOTAL;Mujeres;2018;2.684
42 Soria;40-44 años;TOTAL;Hombres;2022;3.164
42 Soria;40-44 años;TOTAL;Hombres;2021;3.260
42 Soria;40-44 años;TOTAL;Hombres;2020;3.236
42 Soria;40-44 años;TOTAL;Hombres;2019;3.255
42 Soria;40-44 años;TOTAL;Hombres;2018;3.254
42 Soria;40-44 años;TOTAL;Mujeres;2022;2.923
42 Soria;40-44 años;TOTAL;Mujeres;2021;3.018
42 Soria;40-44 años;TOTAL;Mujeres;2020;3.092
42 Soria;40-44 años;TOTAL;Mujeres;2019;3.057
42 Soria;40-44 años;TOTAL;Mujeres;2018;3.032
42 Soria;45-49 años;TOTAL;Hombres;2022;3.389
42 Soria;45-49 años;TOTAL;Hombres;2021;3.394
42 Soria;45-49 años;TOTAL;Hombres;2020;3.411
42 Soria;45-49 años;TOTAL;Hombres;2019;3.454
42 Soria;45-49 años;TOTAL;Hombres;2018;3.466
42 Soria;45-49 años;TOTAL;Mujeres;2022;3.163
42 Soria;45-49 años;TOTAL;Mujeres;2021;3.086
42 Soria;45-49 años;TOTAL;Mujeres;2020;3.058
42 Soria;45-49 años;TOTAL;Mujeres;2019;3.114
42 Soria;45-49 años;TOTAL;Mujeres;2018;3.158
42 Soria;50-54 años;TOTAL;Hombres;2022;3.585
42 Soria;50-54 años;TOTAL;Hombres;2021;3.683
42 Soria;50-54 años;TOTAL;Hombres;2020;3.722
42 Soria;50-54 años;TOTAL;Hombres;2019;3.756
42 Soria;50-54 años;TOTAL;Hombres;2018;3.856
42 Soria;50-54 años;TOTAL;Mujeres;2022;3.239
42 Soria;50-54 años;TOTAL;Mujeres;2021;3.330
42 Soria;50-54 años;TOTAL;Mujeres;2020;3.390
42 Soria;50-54 años;TOTAL;Mujeres;2019;3.416
42 Soria;50-54 años;TOTAL;Mujeres;2018;3.381
