Provincia de defunción;Sexo;Causa de muerte (lista reducida);Periodo;Total
44 Teruel;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2018;2
44 Teruel;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2022;22
44 Teruel;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2021;37
44 Teruel;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2020;28
44 Teruel;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2019;33
44 Teruel;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2018;15
44 Teruel;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2022;58
44 Teruel;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2021;63
44 Teruel;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2020;70
44 Teruel;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2019;83
44 Teruel;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2018;65
44 Teruel;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2022;69
44 Teruel;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2021;57
44 Teruel;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2020;60
44 Teruel;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2019;68
44 Teruel;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2018;65
44 Teruel;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2022;231
44 Teruel;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2021;224
44 Teruel;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2020;253
44 Teruel;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2019;251
44 Teruel;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2018;287
44 Teruel;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2022;72
44 Teruel;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2021;55
44 Teruel;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2020;85
44 Teruel;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2019;71
44 Teruel;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2018;84
44 Teruel;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2022;53
44 Teruel;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2021;62
44 Teruel;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2020;42
44 Teruel;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2019;41
44 Teruel;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2018;48
44 Teruel;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2022;5
44 Teruel;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2021;6
44 Teruel;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2020;5
44 Teruel;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2019;3
44 Teruel;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2018;2
44 Teruel;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2022;22
44 Teruel;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2021;26
44 Teruel;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2020;26
44 Teruel;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2019;22
44 Teruel;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2018;23
44 Teruel;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2022;55
44 Teruel;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2021;43
44 Teruel;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2020;30
44 Teruel;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2019;29
44 Teruel;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2018;35
44 Teruel;Mujeres;081 XV.Embarazo, parto y puerperio;2022;0
44 Teruel;Mujeres;081 XV.Embarazo, parto y puerperio;2021;0
44 Teruel;Mujeres;081 XV.Embarazo, parto y puerperio;2020;0
44 Teruel;Mujeres;081 XV.Embarazo, parto y puerperio;2019;0
44 Teruel;Mujeres;081 XV.Embarazo, parto y puerperio;2018;0
44 Teruel;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2022;0
44 Teruel;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2021;0
44 Teruel;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2020;0
44 Teruel;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2019;0
44 Teruel;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2018;1
44 Teruel;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2022;1
44 Teruel;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2021;0
44 Teruel;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2020;0
44 Teruel;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2019;0
44 Teruel;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2018;1
44 Teruel;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2022;7
44 Teruel;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2021;4
44 Teruel;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2020;4
44 Teruel;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2019;7
44 Teruel;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2018;3
44 Teruel;Mujeres;090-102 XX.Causas externas de mortalidad;2022;24
44 Teruel;Mujeres;090-102 XX.Causas externas de mortalidad;2021;24
44 Teruel;Mujeres;090-102 XX.Causas externas de mortalidad;2020;18
44 Teruel;Mujeres;090-102 XX.Causas externas de mortalidad;2019;17
44 Teruel;Mujeres;090-102 XX.Causas externas de mortalidad;2018;22
45 Toledo;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2022;261
45 Toledo;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2021;571
45 Toledo;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2020;1.048
45 Toledo;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2019;31
45 Toledo;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2018;42
45 Toledo;Hombres;009-041 II.Tumores;2022;886
45 Toledo;Hombres;009-041 II.Tumores;2021;894
45 Toledo;Hombres;009-041 II.Tumores;2020;913
45 Toledo;Hombres;009-041 II.Tumores;2019;939
45 Toledo;Hombres;009-041 II.Tumores;2018;984
45 Toledo;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2022;12
45 Toledo;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2021;22
45 Toledo;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2020;17
45 Toledo;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2019;17
45 Toledo;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2018;21
45 Toledo;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2022;95
45 Toledo;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2021;78
45 Toledo;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2020;101
45 Toledo;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2019;88
45 Toledo;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2018;89
45 Toledo;Hombres;046-049 V.Trastornos mentales y del comportamiento;2022;78
45 Toledo;Hombres;046-049 V.Trastornos mentales y del comportamiento;2021;78
45 Toledo;Hombres;046-049 V.Trastornos mentales y del comportamiento;2020;96
45 Toledo;Hombres;046-049 V.Trastornos mentales y del comportamiento;2019;91
45 Toledo;Hombres;046-049 V.Trastornos mentales y del comportamiento;2018;97
45 Toledo;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2022;107
45 Toledo;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2021;106
45 Toledo;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2020;132
45 Toledo;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2019;155
45 Toledo;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2018;125
45 Toledo;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2022;826
45 Toledo;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2021;792
45 Toledo;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2020;892
45 Toledo;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2019;772
45 Toledo;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2018;758
45 Toledo;Hombres;062-067 X.Enfermedades del sistema respiratorio;2022;360
45 Toledo;Hombres;062-067 X.Enfermedades del sistema respiratorio;2021;367
45 Toledo;Hombres;062-067 X.Enfermedades del sistema respiratorio;2020;422
45 Toledo;Hombres;062-067 X.Enfermedades del sistema respiratorio;2019;416
45 Toledo;Hombres;062-067 X.Enfermedades del sistema respiratorio;2018;507
45 Toledo;Hombres;068-072 XI.Enfermedades del sistema digestivo;2022;161
45 Toledo;Hombres;068-072 XI.Enfermedades del sistema digestivo;2021;152
45 Toledo;Hombres;068-072 XI.Enfermedades del sistema digestivo;2020;158
45 Toledo;Hombres;068-072 XI.Enfermedades del sistema digestivo;2019;149
45 Toledo;Hombres;068-072 XI.Enfermedades del sistema digestivo;2018;145
45 Toledo;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2022;11
45 Toledo;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2021;15
45 Toledo;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2020;15
45 Toledo;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2019;16
45 Toledo;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2018;12
45 Toledo;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2022;27
45 Toledo;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2021;25
45 Toledo;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2020;21
45 Toledo;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2019;28
45 Toledo;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2018;26
45 Toledo;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2022;116
45 Toledo;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2021;121
45 Toledo;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2020;131
45 Toledo;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2019;92
45 Toledo;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2018;106
45 Toledo;Hombres;081 XV.Embarazo, parto y puerperio;2022;0
45 Toledo;Hombres;081 XV.Embarazo, parto y puerperio;2021;0
45 Toledo;Hombres;081 XV.Embarazo, parto y puerperio;2020;0
45 Toledo;Hombres;081 XV.Embarazo, parto y puerperio;2019;0
45 Toledo;Hombres;081 XV.Embarazo, parto y puerperio;2018;0
45 Toledo;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2022;1
45 Toledo;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2021;3
45 Toledo;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2020;7
45 Toledo;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2019;2
45 Toledo;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2018;0
45 Toledo;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2022;3
45 Toledo;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2021;2
45 Toledo;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2020;3
45 Toledo;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2019;8
45 Toledo;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2018;3
45 Toledo;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2022;61
45 Toledo;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2021;55
45 Toledo;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2020;37
45 Toledo;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2019;64
45 Toledo;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2018;89
45 Toledo;Hombres;090-102 XX.Causas externas de mortalidad;2022;169
45 Toledo;Hombres;090-102 XX.Causas externas de mortalidad;2021;191
45 Toledo;Hombres;090-102 XX.Causas externas de mortalidad;2020;177
45 Toledo;Hombres;090-102 XX.Causas externas de mortalidad;2019;205
45 Toledo;Hombres;090-102 XX.Causas externas de mortalidad;2018;146
45 Toledo;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2022;274
45 Toledo;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2021;478
45 Toledo;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2020;933
45 Toledo;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2019;33
45 Toledo;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2018;31
45 Toledo;Mujeres;009-041 II.Tumores;2022;587
45 Toledo;Mujeres;009-041 II.Tumores;2021;535
45 Toledo;Mujeres;009-041 II.Tumores;2020;607
45 Toledo;Mujeres;009-041 II.Tumores;2019;519
45 Toledo;Mujeres;009-041 II.Tumores;2018;569
45 Toledo;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2022;24
45 Toledo;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2021;27
45 Toledo;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2020;21
45 Toledo;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2019;18
45 Toledo;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2018;21
45 Toledo;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2022;120
45 Toledo;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2021;141
45 Toledo;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2020;155
45 Toledo;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2019;115
45 Toledo;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2018;116
45 Toledo;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2022;171
45 Toledo;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2021;131
45 Toledo;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2020;159
45 Toledo;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2019;200
45 Toledo;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2018;187
45 Toledo;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2022;185
45 Toledo;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2021;188
45 Toledo;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2020;218
45 Toledo;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2019;207
45 Toledo;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2018;234
45 Toledo;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2022;829
45 Toledo;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2021;906
45 Toledo;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2020;994
45 Toledo;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2019;905
45 Toledo;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2018;923
45 Toledo;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2022;288
45 Toledo;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2021;241
45 Toledo;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2020;315
45 Toledo;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2019;344
45 Toledo;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2018;378
45 Toledo;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2022;174
45 Toledo;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2021;155
45 Toledo;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2020;151
45 Toledo;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2019;170
45 Toledo;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2018;145
45 Toledo;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2022;27
45 Toledo;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2021;25
45 Toledo;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2020;22
45 Toledo;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2019;29
